Date,State,Region_Index,ANC_Registered,Adult_Death_TB,Adult_Suicide,C_Section,Child_Diarrhoea,Child_Malaria,Child_TB,Condoms_Distributed,Early_Breastfeeding,Immunization_MR,Infant_Death_Sepsis,Institutional_Delivery,Low_Birth_Weight,Maternal_Death_Bleeding,PW_Hypertension,Severe_Anaemia_Treated
04-01-2019,Telangana,0,1236,2,9,449,84,1,1,9967,828,1112,0,903,66,0,33,43
04-01-2019,Telangana,1,738,0,0,370,52,2,0,1628,476,523,0,735,45,0,22,16
04-01-2019,Tripura,0,160,0,1,23,31,3,0,410,104,123,0,111,15,0,3,2
04-01-2019,Tripura,1,13,0,0,12,1,0,0,57,18,10,0,17,2,0,0,0
04-01-2019,Uttar Pradesh,0,15994,2,2,498,1096,29,18,88154,9215,11863,2,8384,1138,3,260,308
04-01-2019,Uttar Pradesh,1,1981,0,0,319,175,6,1,18409,1011,1791,0,1460,53,0,14,16
04-01-2019,Uttarakhand,0,509,0,0,40,31,1,0,5560,243,393,0,217,20,0,7,3
04-01-2019,Uttarakhand,1,89,0,0,16,14,0,0,948,120,67,0,146,9,0,1,5
04-01-2019,West Bengal,0,3911,4,14,475,690,1,4,71684,1881,3503,6,1976,445,0,118,12
04-01-2019,West Bengal,1,498,0,1,771,136,17,0,7270,896,414,1,1355,218,0,44,15
05-01-2019,A & N Islands,0,11,0,0,3,4,0,0,359,8,9,0,9,2,0,1,0
05-01-2019,A & N Islands,1,3,0,0,0,0,0,0,34,0,2,0,0,0,0,0,0
05-01-2019,Andhra Pradesh,0,1610,6,8,227,95,2,2,56810,648,1682,3,727,64,0,29,20
05-01-2019,Andhra Pradesh,1,474,0,0,472,37,0,0,3350,1253,574,0,1264,32,0,11,8
05-01-2019,Arunachal Pradesh,0,76,0,0,10,20,1,0,244,47,49,0,50,3,0,1,1
05-01-2019,Arunachal Pradesh,1,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
05-01-2019,Assam,0,1666,1,3,247,269,3,2,13530,1391,1457,3,1330,200,0,53,28
05-01-2019,Assam,1,109,0,0,113,12,0,0,425,131,109,0,150,18,0,3,1
05-01-2019,Bihar,0,8294,0,0,134,194,2,3,27818,5110,6636,1,4511,518,0,74,58
05-01-2019,Bihar,1,1063,0,0,3,22,0,1,3121,343,856,0,302,30,0,6,8
05-01-2019,Chandigarh,0,42,1,0,22,13,0,0,167,48,3,0,59,16,0,4,0
05-01-2019,Chandigarh,1,52,0,0,3,15,0,0,3897,18,41,0,19,3,0,1,1
05-01-2019,Chhattisgarh,0,1488,1,7,104,281,44,2,11599,1088,1389,1,1116,130,0,30,36
05-01-2019,Chhattisgarh,1,280,0,0,88,30,0,0,873,199,262,0,200,14,0,5,4
05-01-2019,Dadra & Nagar Haveli,0,16,0,0,6,8,0,0,893,21,15,0,23,8,0,1,1
05-01-2019,Dadra & Nagar Haveli,1,5,0,0,2,0,0,0,1253,2,7,0,3,0,0,0,0
05-01-2019,Daman & Diu,0,13,0,0,3,3,0,0,281,8,9,0,10,2,0,0,0
05-01-2019,Daman & Diu,1,6,0,0,1,0,0,0,76,1,3,0,2,0,0,0,0
05-01-2019,Delhi,0,732,1,2,182,197,2,3,2408,450,100,2,582,139,0,45,33
05-01-2019,Delhi,1,1180,0,0,53,302,2,0,11708,114,741,0,138,23,0,11,8
05-01-2019,Goa,0,60,0,0,13,10,0,0,1016,31,43,0,38,8,0,3,1
05-01-2019,Goa,1,13,0,0,9,0,0,0,48,9,12,0,14,1,0,0,0
05-01-2019,Gujarat,0,2288,4,5,210,740,11,3,46198,1510,2130,5,1735,271,0,45,164
05-01-2019,Gujarat,1,1118,0,0,346,63,4,1,20577,1289,1060,0,1462,126,0,9,18
05-01-2019,Haryana,0,1185,4,4,96,73,0,1,34474,724,973,2,767,122,0,26,70
05-01-2019,Haryana,1,386,0,0,157,26,0,0,9722,540,424,0,598,41,0,2,6
05-01-2019,Himachal Pradesh,0,303,1,1,55,44,0,0,10362,211,256,0,226,33,0,6,2
05-01-2019,Himachal Pradesh,1,1,0,0,0,0,0,0,55,0,2,0,0,0,0,0,0
05-01-2019,Jammu & Kashmir,0,792,0,0,181,142,0,0,6977,420,564,2,451,26,0,23,86
05-01-2019,Jammu & Kashmir,1,163,0,0,39,5,0,0,493,45,57,0,45,3,0,4,1
05-01-2019,Jharkhand,0,2473,0,0,142,64,16,1,23773,1848,1873,1,1720,128,0,28,28
05-01-2019,Jharkhand,1,194,0,0,20,3,1,0,553,81,160,0,79,6,0,2,1
05-01-2019,Karnataka,0,2362,4,15,389,504,3,4,34602,1378,2062,3,1403,187,0,87,68
05-01-2019,Karnataka,1,761,0,1,391,108,2,1,8589,943,736,0,1018,66,0,39,18
05-01-2019,Kerala,0,1264,0,1,394,173,0,0,4454,940,1148,0,997,118,0,41,5
05-01-2019,Kerala,1,185,0,0,99,24,0,0,826,191,116,0,213,19,0,7,1
05-01-2019,Lakshadweep,0,3,0,0,1,4,0,0,82,2,3,0,2,0,0,0,0
05-01-2019,Madhya Pradesh,0,4396,5,12,191,630,16,8,56968,2788,3930,6,2674,451,1,89,115
05-01-2019,Madhya Pradesh,1,839,0,0,199,78,20,1,9832,719,623,0,837,110,0,27,44
05-01-2019,Maharashtra,0,3380,6,17,973,155,3,4,28984,3847,3151,4,3891,478,0,76,161
05-01-2019,Maharashtra,1,1958,1,0,185,109,2,1,17778,669,1854,0,766,104,0,29,52
05-01-2019,Manipur,0,141,0,0,21,30,0,0,374,79,96,0,75,3,0,1,0
05-01-2019,Manipur,1,8,0,0,9,1,0,0,19,12,8,0,12,1,0,0,0
05-01-2019,Meghalaya,0,346,1,0,23,181,1,1,803,211,165,0,143,18,0,10,9
05-01-2019,Meghalaya,1,11,0,0,0,6,0,0,61,0,10,0,0,0,0,0,0
05-01-2019,Mizoram,0,43,0,0,7,27,2,0,270,46,31,0,43,2,0,2,0
05-01-2019,Mizoram,1,19,0,0,3,2,0,0,117,7,15,0,8,0,0,0,0
05-01-2019,Nagaland,0,81,0,0,5,11,0,0,190,41,42,0,38,2,0,1,0
05-01-2019,Nagaland,1,27,0,0,4,2,0,0,118,5,7,0,8,1,0,0,0
05-01-2019,Odisha,0,1718,2,3,365,443,40,1,23154,1510,1734,3,1624,297,0,29,33
05-01-2019,Odisha,1,142,0,0,9,13,0,0,1428,27,132,0,28,5,0,2,2
05-01-2019,Puducherry,0,75,0,0,16,20,0,0,1192,33,16,0,37,5,0,2,0
05-01-2019,Puducherry,1,199,0,0,23,7,0,0,1569,51,24,0,81,11,0,5,4
05-01-2019,Punjab,0,911,3,4,240,78,0,1,45784,558,756,0,717,62,0,19,20
05-01-2019,Punjab,1,296,0,0,141,40,0,0,12719,250,268,0,307,12,0,5,4
05-01-2019,Rajasthan,0,3685,3,5,110,779,17,4,90725,2107,1954,3,2184,312,0,34,77
05-01-2019,Rajasthan,1,1111,4,1,337,99,2,2,9448,1110,391,4,1365,198,0,45,50
05-01-2019,Sikkim,0,21,0,0,4,9,0,0,667,10,14,0,12,1,0,1,0
05-01-2019,Sikkim,1,3,0,0,4,0,0,0,69,3,3,0,7,1,0,0,0
05-01-2019,Tamil Nadu,0,1921,4,18,382,1669,2,0,10667,919,1845,2,1090,162,0,81,47
05-01-2019,Tamil Nadu,1,832,0,1,741,116,0,0,4554,1059,741,0,1529,172,0,31,19
05-01-2019,Telangana,0,1307,2,8,466,78,1,1,10144,876,1121,0,961,64,0,36,41
05-01-2019,Telangana,1,728,0,0,370,56,2,0,1580,476,536,0,741,46,0,22,16
05-01-2019,Tripura,0,166,0,1,25,31,3,0,402,111,124,0,113,14,0,3,2
05-01-2019,Tripura,1,13,0,0,12,1,0,0,55,18,9,0,18,2,0,0,0
05-01-2019,Uttar Pradesh,0,15619,2,2,488,1129,30,18,91340,8938,12508,2,7905,1141,2,258,300
05-01-2019,Uttar Pradesh,1,2034,0,0,329,178,6,1,17546,985,1843,0,1483,54,0,14,18
05-01-2019,Uttarakhand,0,472,0,0,38,31,1,0,5898,231,414,0,220,21,0,7,3
05-01-2019,Uttarakhand,1,93,0,0,16,14,0,0,924,128,69,0,137,9,0,1,5
05-01-2019,West Bengal,0,3793,4,14,446,667,1,4,69150,1799,3530,6,1945,464,0,118,12
05-01-2019,West Bengal,1,493,0,1,781,136,16,0,7291,911,450,1,1366,238,0,47,15
06-01-2019,A & N Islands,0,10,0,0,3,5,0,0,347,8,8,0,10,2,0,1,0
06-01-2019,A & N Islands,1,3,0,0,0,1,0,0,34,0,2,0,0,0,0,0,0
06-01-2019,Andhra Pradesh,0,1741,6,8,227,96,2,2,57896,680,1637,3,682,63,0,29,20
06-01-2019,Andhra Pradesh,1,480,0,0,477,37,0,0,3220,1305,536,0,1328,30,0,11,8
06-01-2019,Arunachal Pradesh,0,80,0,0,10,21,1,0,245,45,48,0,49,3,0,2,1
06-01-2019,Arunachal Pradesh,1,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
06-01-2019,Assam,0,1774,2,3,243,262,3,1,13159,1490,1508,3,1295,207,0,52,26
06-01-2019,Assam,1,115,0,0,119,11,0,0,464,136,105,0,151,17,0,3,1
06-01-2019,Bihar,0,7879,0,0,131,184,2,3,27547,5064,6696,1,4851,533,0,76,58
06-01-2019,Bihar,1,1073,0,0,3,21,0,1,3120,353,861,0,285,31,0,7,7
06-01-2019,Chandigarh,0,43,1,0,22,13,0,0,165,45,3,0,59,16,0,4,0
06-01-2019,Chandigarh,1,54,0,0,4,15,0,0,3621,18,39,0,20,2,0,1,1
06-01-2019,Chhattisgarh,0,1527,1,6,103,276,44,2,11792,1085,1281,1,1080,130,0,32,37
06-01-2019,Chhattisgarh,1,263,0,0,88,30,0,0,852,192,255,0,200,14,0,5,4
06-01-2019,Dadra & Nagar Haveli,0,17,0,0,6,8,0,0,937,21,15,0,23,8,0,1,1
06-01-2019,Dadra & Nagar Haveli,1,5,0,0,1,0,0,0,1244,2,7,0,3,0,0,0,0
06-01-2019,Daman & Diu,0,12,0,0,3,3,0,0,299,8,9,0,9,2,0,0,0
06-01-2019,Daman & Diu,1,6,0,0,1,0,0,0,75,1,4,0,2,0,0,0,0
06-01-2019,Delhi,0,735,1,2,191,198,2,3,2470,431,92,2,601,135,0,47,31
06-01-2019,Delhi,1,1185,0,0,53,318,2,0,12474,120,742,0,141,23,0,11,8
06-01-2019,Goa,0,60,0,0,13,10,0,0,1030,29,43,0,35,7,0,3,1
06-01-2019,Goa,1,14,0,0,8,0,0,0,49,9,13,0,14,1,0,0,0
06-01-2019,Gujarat,0,2350,4,5,219,742,11,3,49342,1568,2065,4,1618,261,0,44,166
06-01-2019,Gujarat,1,1078,0,0,338,61,4,1,21265,1303,996,0,1405,117,0,9,17
06-01-2019,Haryana,0,1204,4,5,94,75,0,1,35442,705,1037,2,719,125,0,25,70
06-01-2019,Haryana,1,381,0,0,157,25,0,0,9875,544,421,0,597,38,0,2,6
06-01-2019,Himachal Pradesh,0,292,1,1,54,45,0,0,10185,212,268,0,228,32,0,6,2
06-01-2019,Himachal Pradesh,1,1,0,0,0,0,0,0,56,0,3,0,0,0,0,0,0
06-01-2019,Jammu & Kashmir,0,792,0,0,176,141,0,0,7338,440,547,2,431,24,0,25,88
06-01-2019,Jammu & Kashmir,1,160,0,0,40,5,0,0,492,44,60,0,47,3,0,4,1
06-01-2019,Jharkhand,0,2268,0,1,140,65,16,1,22294,1830,1881,1,1880,124,0,29,30
06-01-2019,Jharkhand,1,195,0,0,22,3,1,0,540,83,155,0,86,6,0,2,1
06-01-2019,Karnataka,0,2268,4,15,379,508,3,4,36290,1253,2161,3,1430,188,0,85,68
06-01-2019,Karnataka,1,721,0,1,413,111,2,1,8313,927,750,0,1052,67,0,37,18
06-01-2019,Kerala,0,1181,0,1,404,175,0,0,4412,944,1104,0,1079,122,0,42,5
06-01-2019,Kerala,1,188,0,0,99,24,0,0,766,177,115,0,213,19,0,7,1
06-01-2019,Lakshadweep,0,4,0,0,1,4,0,0,79,2,3,0,2,0,0,0,0
06-01-2019,Madhya Pradesh,0,4426,5,12,195,662,17,8,54187,2749,3993,5,2877,437,1,93,125
06-01-2019,Madhya Pradesh,1,834,0,0,204,73,20,1,9804,709,633,0,810,112,0,28,42
06-01-2019,Maharashtra,0,3460,6,17,1012,147,3,4,29170,3792,3430,4,4241,462,0,81,170
06-01-2019,Maharashtra,1,1890,1,0,179,101,2,1,18495,647,1795,0,753,104,0,28,49
06-01-2019,Manipur,0,138,0,0,20,29,0,0,357,84,92,0,76,3,0,1,0
06-01-2019,Manipur,1,8,0,0,9,1,0,0,18,13,8,0,13,1,0,0,0
06-01-2019,Meghalaya,0,374,1,0,23,186,1,1,774,219,170,0,141,18,0,11,8
06-01-2019,Meghalaya,1,12,0,0,0,7,0,0,63,0,10,0,0,0,0,0,0
06-01-2019,Mizoram,0,45,0,0,7,28,2,0,249,47,31,0,42,2,0,2,0
06-01-2019,Mizoram,1,20,0,0,2,2,0,0,117,8,16,0,8,0,0,0,0
06-01-2019,Nagaland,0,79,0,0,5,11,0,0,176,40,41,0,38,2,0,1,0
06-01-2019,Nagaland,1,27,0,0,4,2,0,0,112,6,7,0,8,1,0,0,0
06-01-2019,Odisha,0,1881,3,3,387,471,41,2,23321,1544,1602,3,1583,317,0,27,31
06-01-2019,Odisha,1,150,0,0,9,12,0,0,1363,29,136,0,27,5,0,2,2
06-01-2019,Puducherry,0,72,0,0,15,20,0,0,1137,33,16,0,35,5,0,2,0
06-01-2019,Puducherry,1,193,0,0,21,7,0,0,1624,51,24,0,83,12,0,5,4
06-01-2019,Punjab,0,877,3,4,239,80,0,1,47257,561,748,0,673,63,0,19,20
06-01-2019,Punjab,1,312,0,0,141,39,0,0,12768,244,268,0,308,12,0,5,4
06-01-2019,Rajasthan,0,3593,4,5,110,827,16,4,86835,2144,2004,2,2241,286,0,31,75
06-01-2019,Rajasthan,1,1183,3,1,320,100,2,2,9436,1142,389,5,1350,202,0,42,53
06-01-2019,Sikkim,0,21,0,0,4,10,0,0,625,10,15,0,12,1,0,1,0
06-01-2019,Sikkim,1,3,0,0,4,0,0,0,67,3,3,0,7,1,0,0,0
06-01-2019,Tamil Nadu,0,1905,3,18,393,1671,2,0,10365,872,1760,2,1051,162,0,82,44
06-01-2019,Tamil Nadu,1,876,0,1,713,110,0,0,4706,982,735,0,1485,162,0,30,20
06-01-2019,Telangana,0,1328,2,8,424,77,1,1,10150,825,1211,0,996,66,0,33,41
06-01-2019,Telangana,1,734,0,0,368,54,2,0,1685,466,537,0,685,47,0,21,15
06-01-2019,Tripura,0,166,0,1,25,29,3,0,387,108,121,0,111,14,0,3,2
06-01-2019,Tripura,1,12,0,0,11,1,0,0,55,17,10,0,18,2,0,0,0
06-01-2019,Uttar Pradesh,0,16809,2,2,515,1146,30,18,94782,8987,12777,2,7977,1082,2,264,320
06-01-2019,Uttar Pradesh,1,1884,0,0,333,167,6,1,17585,1028,1813,0,1394,56,0,15,17
06-01-2019,Uttarakhand,0,497,0,0,38,33,1,0,5736,234,398,0,223,21,0,7,3
06-01-2019,Uttarakhand,1,89,0,0,16,15,0,0,922,121,65,0,142,9,0,1,5
06-01-2019,West Bengal,0,3712,4,15,431,682,1,4,68172,1914,3513,6,1926,444,0,115,12
06-01-2019,West Bengal,1,465,0,1,727,139,15,0,6821,844,444,1,1357,221,0,46,14
07-01-2019,A & N Islands,0,10,0,0,3,4,0,0,367,8,9,0,9,1,0,1,0
07-01-2019,A & N Islands,1,3,0,0,0,1,0,0,35,0,2,0,0,0,0,0,0
07-01-2019,Andhra Pradesh,0,1741,6,7,227,97,2,2,57881,682,1612,3,681,66,0,29,19
07-01-2019,Andhra Pradesh,1,465,0,0,483,36,0,0,3345,1230,563,0,1260,31,0,11,8
07-01-2019,Arunachal Pradesh,0,75,0,0,10,21,1,0,234,49,51,0,51,3,0,1,1
07-01-2019,Arunachal Pradesh,1,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
07-01-2019,Assam,0,1708,2,3,234,278,3,1,13269,1480,1529,3,1288,214,0,55,26
07-01-2019,Assam,1,109,0,0,115,12,0,0,444,128,108,0,138,17,0,3,1
07-01-2019,Bihar,0,7842,0,0,123,188,2,4,26687,4796,6743,1,4516,538,0,79,60
07-01-2019,Bihar,1,1082,0,0,3,21,0,1,2851,363,855,0,287,32,0,7,8
07-01-2019,Chandigarh,0,43,1,0,22,14,0,0,176,48,3,0,59,15,0,4,0
07-01-2019,Chandigarh,1,50,0,0,3,15,0,0,3712,18,40,0,18,2,0,1,1
07-01-2019,Chhattisgarh,0,1468,1,7,110,282,46,2,12464,1097,1342,1,1114,129,0,32,35
07-01-2019,Chhattisgarh,1,282,0,0,93,29,0,0,848,199,250,0,206,13,0,5,4
07-01-2019,Dadra & Nagar Haveli,0,16,0,0,7,8,0,0,895,21,15,0,24,8,0,1,1
07-01-2019,Dadra & Nagar Haveli,1,6,0,0,2,0,0,0,1189,2,7,0,3,0,0,0,0
07-01-2019,Daman & Diu,0,12,0,0,3,3,0,0,291,8,9,0,9,2,0,0,0
07-01-2019,Daman & Diu,1,6,0,0,1,0,0,0,73,1,4,0,2,0,0,0,0
07-01-2019,Delhi,0,798,1,2,180,193,2,3,2427,452,96,2,588,140,0,47,31
07-01-2019,Delhi,1,1223,0,0,56,320,2,0,11514,117,721,0,133,23,0,11,8
07-01-2019,Goa,0,64,0,0,13,10,0,0,1055,30,45,0,37,7,0,3,1
07-01-2019,Goa,1,14,0,0,8,0,0,0,48,9,12,0,13,1,0,0,0
07-01-2019,Gujarat,0,2453,4,5,223,718,11,3,45310,1616,2180,5,1727,270,0,43,175
07-01-2019,Gujarat,1,1120,0,0,334,66,4,1,19610,1196,1051,0,1357,116,0,10,19
07-01-2019,Haryana,0,1093,4,4,96,72,0,1,33370,693,972,1,760,124,0,26,70
07-01-2019,Haryana,1,384,0,0,153,27,0,0,9835,536,452,0,566,41,0,2,6
07-01-2019,Himachal Pradesh,0,295,1,1,55,42,0,0,9776,228,261,0,218,31,0,6,2
07-01-2019,Himachal Pradesh,1,1,0,0,0,0,0,0,55,0,2,0,0,0,0,0,0
07-01-2019,Jammu & Kashmir,0,825,0,0,167,149,0,0,7558,417,573,2,427,26,0,23,91
07-01-2019,Jammu & Kashmir,1,165,0,0,39,5,0,0,516,42,57,0,45,3,0,4,1
07-01-2019,Jharkhand,0,2259,0,1,141,63,16,1,23681,1724,1947,1,1728,133,0,28,28
07-01-2019,Jharkhand,1,183,0,0,22,3,1,0,521,84,151,0,79,6,0,2,1
07-01-2019,Karnataka,0,2339,4,14,366,518,3,4,36030,1336,2141,3,1413,191,0,90,70
07-01-2019,Karnataka,1,718,0,1,421,104,2,1,8397,874,730,0,1018,65,0,39,18
07-01-2019,Kerala,0,1283,0,1,414,168,0,0,4314,976,1114,0,1029,116,0,39,5
07-01-2019,Kerala,1,199,0,0,94,25,0,0,823,191,117,0,210,20,0,7,1
07-01-2019,Lakshadweep,0,3,0,0,1,4,0,0,81,2,3,0,2,0,0,0,0
07-01-2019,Madhya Pradesh,0,4377,5,12,204,654,17,7,57187,2811,3894,5,2681,472,1,86,123
07-01-2019,Madhya Pradesh,1,854,0,0,191,75,20,1,9252,758,665,1,857,113,0,29,45
07-01-2019,Maharashtra,0,3494,6,17,920,153,3,4,27442,3646,3308,4,4121,458,0,76,168
07-01-2019,Maharashtra,1,1953,1,0,185,108,2,1,18718,688,1792,0,710,109,0,29,48
07-01-2019,Manipur,0,147,0,0,20,29,0,0,369,81,94,0,76,3,0,1,0
07-01-2019,Manipur,1,9,0,0,9,1,0,0,19,13,8,0,13,1,0,0,0
07-01-2019,Meghalaya,0,370,1,0,23,186,1,1,796,226,175,0,142,18,0,10,9
07-01-2019,Meghalaya,1,12,0,0,0,7,0,0,62,0,10,0,0,0,0,0,0
07-01-2019,Mizoram,0,43,0,0,7,28,2,0,250,48,33,0,43,2,0,1,0
07-01-2019,Mizoram,1,20,0,0,3,2,0,0,111,7,16,0,8,0,0,0,0
07-01-2019,Nagaland,0,79,0,0,5,10,0,0,184,41,42,0,38,2,0,1,0
07-01-2019,Nagaland,1,27,0,0,4,2,0,0,118,5,7,0,8,1,0,0,0
07-01-2019,Odisha,0,1840,3,3,376,450,40,1,22272,1573,1701,3,1597,299,0,27,33
07-01-2019,Odisha,1,145,0,0,8,12,0,0,1339,28,137,0,29,5,0,2,2
07-01-2019,Puducherry,0,73,0,0,16,20,0,0,1167,33,14,0,35,5,0,2,0
07-01-2019,Puducherry,1,197,0,0,21,7,0,0,1568,50,25,0,83,11,0,5,4
07-01-2019,Punjab,0,849,3,4,251,83,0,1,49309,586,759,0,700,66,0,17,19
07-01-2019,Punjab,1,302,0,0,144,41,0,0,13497,238,282,0,288,12,0,5,4
07-01-2019,Rajasthan,0,3398,4,4,114,806,17,4,90920,2012,1946,3,2319,302,0,33,74
07-01-2019,Rajasthan,1,1127,3,1,328,97,2,2,9068,1152,401,5,1417,198,0,44,50
07-01-2019,Sikkim,0,22,0,0,4,9,0,0,669,10,15,0,12,1,0,1,0
07-01-2019,Sikkim,1,3,0,0,4,0,0,0,69,3,3,0,7,1,0,0,0
07-01-2019,Tamil Nadu,0,2013,3,19,385,1590,2,0,10548,915,1909,2,1065,167,0,84,45
07-01-2019,Tamil Nadu,1,852,0,1,776,118,0,0,4437,999,727,0,1402,165,0,30,20
07-01-2019,Telangana,0,1268,2,8,427,80,1,1,10023,807,1195,0,922,67,0,34,44
07-01-2019,Telangana,1,743,0,0,388,53,2,0,1634,474,525,0,744,45,0,21,15
07-01-2019,Tripura,0,174,0,1,25,31,3,0,380,108,124,0,112,13,0,3,2
07-01-2019,Tripura,1,12,0,0,11,1,0,0,53,18,10,0,17,2,0,0,0
07-01-2019,Uttar Pradesh,0,15931,2,1,502,1109,30,17,89866,8578,11792,2,8512,1149,2,280,316
07-01-2019,Uttar Pradesh,1,1893,0,0,325,179,6,1,17918,997,1949,0,1442,52,0,14,16
07-01-2019,Uttarakhand,0,514,0,0,36,31,1,0,5900,243,392,0,220,20,0,7,3
07-01-2019,Uttarakhand,1,94,0,0,16,14,0,0,939,123,65,0,133,9,0,1,5
07-01-2019,West Bengal,0,3842,4,14,452,652,1,4,72200,1887,3432,6,2010,460,0,119,12
07-01-2019,West Bengal,1,480,0,1,793,139,15,0,7370,891,448,1,1330,234,0,47,14
08-01-2019,A & N Islands,0,10,0,0,3,5,0,0,358,8,9,0,9,2,0,1,0
08-01-2019,A & N Islands,1,3,0,0,0,1,0,0,36,0,2,0,0,0,0,0,0
08-01-2019,Andhra Pradesh,0,1775,6,8,223,98,2,2,57414,651,1616,3,704,65,0,30,19
08-01-2019,Andhra Pradesh,1,445,0,0,477,35,0,0,3295,1192,535,0,1257,31,0,11,8
08-01-2019,Arunachal Pradesh,0,80,0,0,10,21,1,0,234,45,51,0,48,3,0,1,1
08-01-2019,Arunachal Pradesh,1,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
08-01-2019,Assam,0,1755,2,3,232,272,3,1,13777,1499,1534,3,1404,215,0,55,27
08-01-2019,Assam,1,105,0,0,109,12,0,0,435,135,103,0,138,16,0,3,1
08-01-2019,Bihar,0,8193,0,0,127,193,2,3,26073,4860,6430,1,4909,527,0,78,63
08-01-2019,Bihar,1,1044,0,0,3,22,0,1,2911,355,919,0,298,30,0,6,8
08-01-2019,Chandigarh,0,44,1,0,22,13,0,0,182,47,3,0,58,16,0,4,0
08-01-2019,Chandigarh,1,50,0,0,3,15,0,0,3931,17,39,0,20,2,0,1,1
08-01-2019,Chhattisgarh,0,1418,1,7,107,293,46,2,11865,1084,1281,1,1044,132,0,31,37
08-01-2019,Chhattisgarh,1,266,0,0,88,30,0,0,875,196,255,0,200,14,0,5,4
08-01-2019,Dadra & Nagar Haveli,0,16,0,0,6,8,0,0,949,21,15,0,23,9,0,1,1
08-01-2019,Dadra & Nagar Haveli,1,5,0,0,2,0,0,0,1213,2,7,0,3,0,0,0,0
08-01-2019,Daman & Diu,0,12,0,0,3,3,0,0,299,8,9,0,9,2,0,0,0
08-01-2019,Daman & Diu,1,6,0,0,1,0,0,0,73,1,3,0,1,0,0,0,0
08-01-2019,Delhi,0,793,1,2,188,191,2,3,2533,465,98,2,628,144,0,47,31
08-01-2019,Delhi,1,1203,0,0,56,318,2,0,12286,111,744,0,133,23,0,11,8
08-01-2019,Goa,0,62,0,0,14,9,0,0,974,31,41,0,37,8,0,3,1
08-01-2019,Goa,1,14,0,0,8,0,0,0,48,9,12,0,13,1,0,0,0
08-01-2019,Gujarat,0,2472,4,5,208,701,12,3,46099,1579,2023,5,1711,260,0,43,174
08-01-2019,Gujarat,1,1081,0,0,351,64,4,1,19892,1209,1046,0,1358,120,0,10,18
08-01-2019,Haryana,0,1180,4,5,102,76,0,1,33347,748,982,2,740,125,0,24,68
08-01-2019,Haryana,1,375,0,0,148,25,0,0,9820,536,414,0,594,39,0,2,6
08-01-2019,Himachal Pradesh,0,298,1,1,55,45,0,0,10659,210,267,0,213,32,0,6,2
08-01-2019,Himachal Pradesh,1,2,0,0,0,0,0,0,59,0,2,0,0,0,0,0,0
08-01-2019,Jammu & Kashmir,0,802,0,0,172,143,0,0,7621,430,548,2,449,24,0,24,90
08-01-2019,Jammu & Kashmir,1,161,0,0,40,4,0,0,522,44,55,0,45,3,0,4,1
08-01-2019,Jharkhand,0,2262,0,1,143,65,15,1,23333,1876,1940,1,1800,128,0,28,30
08-01-2019,Jharkhand,1,187,0,0,22,3,1,0,538,86,163,0,80,6,0,2,1
08-01-2019,Karnataka,0,2275,4,15,377,515,3,4,35447,1286,2003,3,1451,183,0,93,66
08-01-2019,Karnataka,1,772,0,1,400,107,2,1,8125,920,759,0,1011,65,0,39,18
08-01-2019,Kerala,0,1215,0,1,418,167,0,0,4287,985,1145,0,996,118,0,39,5
08-01-2019,Kerala,1,193,0,0,93,26,0,0,813,184,120,0,212,19,0,7,1
08-01-2019,Lakshadweep,0,3,0,0,1,4,0,0,81,2,3,0,2,0,0,0,0
08-01-2019,Madhya Pradesh,0,4202,5,12,206,603,17,7,57748,2769,3784,5,2828,474,1,88,122
08-01-2019,Madhya Pradesh,1,854,0,0,202,76,21,1,9914,764,677,0,868,112,0,27,45
08-01-2019,Maharashtra,0,3500,6,17,952,148,3,4,26642,3757,3192,4,4251,477,0,76,156
08-01-2019,Maharashtra,1,1893,2,0,188,101,2,1,17127,679,1773,0,757,102,0,28,50
08-01-2019,Manipur,0,137,0,0,20,29,0,0,368,83,99,0,73,4,0,1,0
08-01-2019,Manipur,1,9,0,0,8,1,0,0,19,12,8,0,13,1,0,0,0
08-01-2019,Meghalaya,0,346,1,0,24,173,1,1,793,227,174,0,146,18,0,11,9
08-01-2019,Meghalaya,1,11,0,0,0,7,0,0,61,0,10,0,0,0,0,0,0
08-01-2019,Mizoram,0,45,0,0,6,27,2,0,259,47,33,0,41,2,0,2,0
08-01-2019,Mizoram,1,19,0,0,3,2,0,0,113,7,16,0,8,0,0,0,0
08-01-2019,Nagaland,0,81,0,0,5,10,0,0,181,39,43,0,39,2,0,1,0
08-01-2019,Nagaland,1,27,0,0,4,2,0,0,113,5,7,0,8,1,0,0,0
08-01-2019,Odisha,0,1767,3,3,389,472,38,1,22617,1625,1687,3,1710,317,0,29,34
08-01-2019,Odisha,1,147,0,0,9,12,0,0,1418,29,135,0,27,5,0,2,2
08-01-2019,Puducherry,0,70,0,0,16,19,0,0,1194,35,16,0,34,5,0,2,0
08-01-2019,Puducherry,1,194,0,0,23,7,0,0,1603,48,26,0,80,12,0,5,4
08-01-2019,Punjab,0,834,3,4,248,82,0,1,46533,567,798,0,728,63,0,18,19
